,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Riyadh City Electricity Department
Schedule ""C"" - Pricing Attachment",,,,,,RFx No. 4000069347,,
,,,,,,,,
??? ?????,??? ?????,?????????? ???????,?????????? ?????? ,??????,??????,??? ?????,??? ??????,??????
Item ,Line type ,Short Description ,Long Description,UOM ,Currency,Payment Type,Unit Price           ,QTY
A1,Description,"????? ?????? ????? ???????
","CONSTRUCTION AND MAINTENANCE OF DISTRIBUTION NETWORKS  
   Including providing all necessary manpower, equipment and tools to loading and transporting materials from any designated warehouse by company to work site and perform the work as per the scope of  work and companystandards including getting all required(R.O.W) and permissions to perform the required works and payment of related fees, preparing, updating and submitting of the drawings "" As Built "" on hard and electronic copies, including definition of coordinates, data and photos of related equipment, cables, poles and meters  with at least two digital photos of equpment using SEC unified geographical information system format (ArcGIS/ArcFM) and attributes compatible with Unified Data Model (UDM) and location accuracy of 25 cm and with full compliance of occupational safety and health requirements as per SEC requirments . The statement in this item is applied to all contract items mentioned blow
403000006,Breakdown,????? ????? ??? ( ????? )  ???? ???????,"Relocation of an existing link box, any type, for 33/34.5 KV U/G cables without its concrete foundation( excluding new grounding works )   
   ????? ????? ??? ( ????? ) ???? ? ?? ??? ? ???????? ??????? ??? 33/34.5 ?.? ???? ??????? ????????? ( ????? ?? ???? ????? ??????? ??????? )",EA,SAR,Unit Rate,1091.00,
403000007,Breakdown,????? ????? ????? ( ????? ) ?? ???????,"Relocation of an existing link box, any type, for 33/34.5 KV U/G cables with its concrete foundation( excluding new grounding works )   
   ????? ????? ??? ( ????? ) ???? ? ?? ??? ? ???????? ??????? ??? 33/34.5 ?.? ?? ??????? ????????? ( ????? ?? ???? ????? ??????? ??????? )",EA,SAR,Unit Rate,1336.00,
403000008,Breakdown,????? ????? ??? ( ????? )  ???? ???????,"Remaval of an existing link box, any type, for 33/34.5 KV U/G cables without its concrete foundation   
   ????? ????? ??? ( ????? ) ???? ?  ?? ??? ? ???????? ??????? ??? 33/34.5 ?.? ???? ??????? ????????? ",EA,SAR,Unit Rate,234.00,
403000009,Breakdown,????? ????? ??? ( ????? )  ?? ??????? ,"Remaval of an existing link box, any type, for 33/34.5 KV U/G cables with its concrete foundation   
   ????? ????? ??? ( ????? ) ???? ?  ?? ??? ? ???????? ??????? ??? 33/34.5 ?.? ?? ??????? ????????? ",EA,SAR,Unit Rate,432.00,
403000010,Breakdown,"????? ????? ??? ( ????? ) ? ?? ??? ","Grounding of any type link box for 33/34.5 Kv cables   
   ????? ????? ??? ( ????? )? ?? ??? ? ???????? ??????? ??? 33/34.5 ?.? ",EA,SAR,Unit Rate,192.00,
403000011,Breakdown,"????? ????? ??? ( ????? ) ? ?? ??? ","Maintenance of any type link box for 33/34.5 Kv cables   
   ????? ????? ??? ( ????? )? ?? ??? ? ???????? ??????? ??? 33/34.5 ?.? ",EA,SAR,Unit Rate,261.00,
500000000,Description,????? ???????? ," METERS WORKS  
  This item includes all works for analog ( mechanical ), digital and smart meters considering the above description of  construction and maintenance of distribution networks item No.(A1).       
????? ????????  
     ???? ??? ????? ????? ???????? ??????? ??????????? ????????? ??????????? ??????? ???????? ?? ????? ????????? ????? ??????? ?? ?????
 ????? ??? (A1) ????? ?????? ????? ??????? ",,,,,
501000000,Description,????? ????? ????????," METERS INSTALLATION WORKS
    Installation of meter box assemblies including assembly of meters enclosures (i.e. KWH meter, breakers,CTs, terminal blocks and wires...etc) on wall or frame or inside rooms,with supplying and installation of fixing screws . Supplying, Punching / Engraving and fixing consumer number and source identification plates, painting source and account number at the back of minipillar door. Including installation of cables guard / protection pipes on wall, cable service drop from O/H line and including laying the cables inside the pipes, supplying and installation of pipe clamps, fixing and connections of COMPANY cables to the  meters and to the sources. with installation of consumer communication/control cables  connections Including installation and connection of cables lugs ( excluding new terminations, grounding works and Supplying of cable  guard / protection pipe ) 
????? ????? ????????  
    ???? ????? ???????? ???? ????? ?????? ( ??? ???? ???? ?????? (?????? ) ??????? ????? ?????? ???????? ....???) ?? ????? ????? ?????? ??? ?????? ?? ??????? ?? ???? ????? ?? ????? ?????? ?????? ????? ???????? ?????? ?????? ???? ??? ???????? ????? ??????? ??? ????? ?????? ??????? ??? ??? ???? ???????. ?????? ?????  ?????? ????? ???????? ??? ?????? ?? ???????? ????????? ??????? ??? ??????? ?? ?????? ???????? ?? ????? ?????? ?????? ????? ????? ????? ????? ????????, ?????? ???? ?????? ????? ??????? ??????? ????????? ??????? ????? ??????? ???????? ????? ??????? ( ????? ??? ?????? ??????? ???????? ) ????? ?? ???? ????? ??????? ????????? ??????? ?????? ?????? ????? ????????",,,,,
501010000,Description,????? ?????? ????????," INSTALLATION OF METERS BOXES
????? ?????? ????????  ",,,,,
501010001,Breakdown,????? ?????? ????? ????? ????? ?? ????/???,"Installation and connection of one-meter assembly with its accessories, Any size / type 
  ????? ?????? ????? ????? ????? ?? ???????? ?? ???? ??? ???",ASM,SAR,Unit Rate,214.00,
501010002,Breakdown,????? ?????? ????? ????? ???? ????/???? ????? ???? ????? ?? ????/???,"Installation and connection of CT meter assembly with its accessories or remote type ( including installation of CTs and laying / connection of control cable )  Any size  / type
  ????? ?????? ????? ????? ???? ???? ?? ???????? ?? ???? ????? ???? ????? ????? ????? ?????? ?????? ?????? ?????? ???? ?????? ?? ???? ??? ???",ASM,SAR,Unit Rate,238.00,
501010003,Breakdown,????? ?????? ????? ??????? ?? ????/???,"Installation and connection of two-meter ( double ) assembly with its accessories, Any size / type.  
 ????? ?????? ?????  ??????? ( ????? ) ?? ???????? ?? ???? ??? ???",ASM,SAR,Unit Rate,250.00,
501010004,Breakdown,????? ?????? ????? ????? ?????? ?????? ???? ?????? ?? ????/???,"Installation and connection of four-meters assembly with Installation of three-meters with its accessories, Any size / type.  
  ????? ?????? ??????? ????? ????? ?????? ????? ?? ???? ?????? ?? ????????? ?? ???? ??? ???",ASM,SAR,Unit Rate,285.00,
501010005,Breakdown,????? ?????? ????? ????? ?????? ?? ????/???,"Installation and connection of four-meters assembly with its accessories, Any size / type.   
 ????? ?????? ????? ????? ?????? ?? ???????? ?? ???? ??? ???",ASM,SAR,Unit Rate,305.00,
501010006,Breakdown,????? ?????? ????? ???? ?? ????/???,"Installation and connection of LV service cabinet assembly with its accessories, Any  size / type
  ????? ?????? ????? ????  ?? ????????? ?? ???? ???? ??? ???",ASM,SAR,Unit Rate,337.00,
501010007,Breakdown,????? ????? ????? ??????? ????????,"Installation of meters Junction box 
????? ????? ????? ??????? ????????",EA,SAR,Unit Rate,161.00,
501020000,Description,????? ?????? ?????? ????????," INSTALLATION OF METER BOXES ACCESSORIES
????? ?????? ?????? ????????",,,,,
501020001,Breakdown,????? ???? ???? ???? (???? ????)/???? ?? ????/??? ,"Installation of  KWH meter or Circuit Breaker (CB) for an existing box, any size / type 
   ????? ???? ???? ???? (???? ????) ?? ???? ?? ????? ????? ?? ???? ??? ???",EA,SAR,Unit Rate,92.00,
501020002,Breakdown,?????/??? ?????? ????? ????? ?? ??????? ????????? ????? ????,"Supplying or fabrication and installation of a metalic frame including supplying and installation of the concrete foundation for temporary meter
????? ?? ??? ?????? ????? ????? ?? ????? ?????? ??????? ????????? ???? ???? ????",EA,SAR,Unit Rate,194.00,
501020003,Breakdown, ????? ???? ???? ???????? ?????? ?????,"Installation of  Data Concentrator Unit (DCU) for smart meter
 ????? ???? ???? ???????? ?????? ?????",EA,SAR,Unit Rate,122.00,
501020004,Breakdown,????? ???? ??????? ?????? ?????,"Installation of communication module/ gateway for smart meter  
????? ???? ??????? ?????? ?????",EA,SAR,Unit Rate,40.00,
502000000,Description,?????????/ ??????? ???????? ,"REPLACEMENT / AUGMENTATION OF METERS   
  Including disconnection, disassembling, reassembling meters enclosures assemblies (i.e. KWH analog or digital meter), breakers,CTs, terminal blocks and wires...etc), removal and re-Installation of cables  guard / protection pipes, cable service drop from O/H line and including laying the cables inside the pipes, supplying and installation of pipe clamps, fixing screws if required, with disconnection / re-connection of cables(power/communication/control) , grounding wires ,installation and connection of lugs and checking  and retighting of all connections ,Supplying, Punching / Engraving and fixing consumer number and source identification plates, painting  source and account number at the back of minipillar door and installation and reconnection the new service meters., with cleaning and returning  of removed materials to Company warehouse / reversing  / scrap area as per SEC requirements considering documentation of all removed and returned materials as required including  removal / transferring of debris / surplus materials to specefied dumping area and cleaning the site fixing and connections of COMPANY cables to the meters and to the sources. with installation of consumer cables, excluding new terminations, grounding works and Supplying of cable  guard / protection pipes
   ????????? / ??????? ????????    
 ???? ??? ??? ?????? ????? ?????? ?????? ????? ?????? ??? ( ???? ???? ?????? (?????? ) ??????? ????? ?????? ???????? ....???)? ??? ?????? ????? ?????? ????? ???????? ?????????? ????????? ??????? ??? ??????? ?? ?????? ???????? ?? ????? ???????? ?????? ????? ????? ????? ????? ???????? ?? ????? ?????? ?????? ????? ??????? ??? ?????? ??  ??? ?????? ????? ???????? (??????/?????????/??????) ?????? ??????? ????? ?????? ??????? ??????? ?? ?? ???? ?????? ???????? ?????????? ?????????? ?????? ?????? ???? ??? ???????? ????? ??????? ??? ????? ?????? ??????? ??? ??? ???? ??????? ?????? ????? ?????? ??????? ?????? ???? ?????? ????? ??????? ????? ??????? ???????? ????? ??????? ?? ????? ?????? ??????? ???????? ?????????? ?? ???? ?????? / ???????  ?? ????? ???? ?????? ??????? ????????? ???? ????? ????? ?????? ???????? ?? ????? ?????? ???? ??????? ?????? ?????? ??? ???? ????? ??????? ????????? ??????? ?????? ?????? ?????? ????? ????????",,,,,
502010000,Description,??????? ?????? ????????," REPLACEMENT OF METER BOXES
??????? ?????? ????????",,,,,
502010001,Breakdown,??????? ????? ????? ????? ????? ???? ?? ??????? ???? ????? ?????,"Replacement of an existing one whole current-meter assembly by another one whole current meter assembly with its accessories, including all disconnections and reconnections works, Any size / type
??????? ????? ???? (????? ????? ?????) ?? ??????? ?????? ??? (????? ????? ?????) ?? ??????? ?? ???? ??? ??? ? ???? ???? ????? ?????????",    ASM,SAR,Unit Rate,230.00,
502010002,Breakdown,??????? ????? ????? ????? ????? ????? ????? ????/????? ????? ???? ???? ????? ?????? ??? ????? ???? / ????? ????? ???? ???? ????? ,"Replacement of an existing one whole current-meter or CT meter or remote type CT meter assembly by another type CT meter or remote type CT meter assembly with its accessories, including all disconnections and reconnections works, Any size / type
??????? ????? ???? (????? ????? ?????) ?? ????? (????? ???? ????) ?? ????? (????? ???? ???? ?????) ?? ??????? ?????? ??? (????? ???? ????) ?? ????? (????? ???? ???? ????? ) ?? ???????? ?? ???? ??? ??? ? ???? ???? ????? ????????? ",    ASM,SAR,Unit Rate,246.00,
502010003,Breakdown,??????? ?????/???? ?????/?????? ???????????/???? ??????? ??????,"Replacement of an existing box / panel with one or two - meters ( whole current ) assembly by  box / panel with two-meter ( whole current ) assembly with its accessories, including all disconnections and reconnections works Any size / type 
??????? ?????/???? (????? ?? ??????? ?????) ????? ?? ???????? ??????/ ???? (??????? ?????) ?? ???????? ?? ???? ??? ??? ? ???? ???? ????? ?????????  ",ASM,SAR,Unit Rate,261.00,
502010004,Breakdown,??????? ?????/???? ??????? ?? ???? ???????????/???? ????? ?????? ??????,"Replacement of an existing box / panel with two-meters  or more ( whole current ) assembly by  box / panel with four-meters ( whole current ) assembly with its accessories, including all disconnections and reconnections works, Any size / type
??????? ?????/???? (??????? ?? ???? ?? ?????? ?????? ) ????? ?? ???????? ??????/ ???? (????? ?????? ??????) ?? ??????? ?? ???? ??? ???  ???? ???? ????? ????????? ",ASM,SAR,Unit Rate,330.00,
502010005,Breakdown,??????? ?????? ?????? (?????/???????) ?????? ?????? ????? ????? ,"Replacement of a group of existing meter boxs ( one or two - meter ) whole current assembly with its accessories by four-meters ( whole current ) assembly including all disconnections and reconnections works Any size / type
??????? ?????? ?????? ( ????? ?? ??????? ) ?????? ????? ?? ???????? ?????? ????? ????? ?? ??????? ?? ???? ??? ??? ? ???? ???? ????? ?????????  ",ASM,SAR,Unit Rate,470.00,
502010006,Breakdown,??????? ????? ???? ?????? ???? ?? ???? ??? ???,"Replacement of an existing LV service cabinet assembly by LV service cabinet assembly with its accessories, including all disconnections and reconnections works, Any size / type
??????? ????? ???? ????? ?? ???????? ?????? ???? ?? ???????? ?? ???? ??? ???  ???? ???? ????? ????????? ",ASM,SAR,Unit Rate,359.00,
502020000,Description,??????? ?????? ?????? ????????,"REPLACEMENT OF METERS BOXES ACCESSORIES
??????? ?????? ?????? ????????",,,,,
502020001,Breakdown,??????? ????? ????/????? ???? ???? ?.?????/????? ????/????/????? ???,"Replacement of an existing LV fuse box / CT Box / house service box / Bus Bar Chamber / junction box on pole or wall 
 ??????? ????? ???? / ????? ???? ???? ??? ????? / ????? ???? ??????? / ???? - ????  ????  / ????? ??? ??? ???? ?? ????  ",ASM,SAR,Unit Rate,193.00,
502020002,Breakdown,??????? ???? ???? ????(????)/ ???? ???? ?? ????/???,"Replacement of KWH meter or Circuit Breaker (CB) for an existing meter box, any size / type 
   ??????? ???? ???? ???? (???? ????) ?? ???? ???? ?????? ???? ?? ???? ??? ???",EA,SAR,Unit Rate,120.00,
502020003,Breakdown,??????? ???? ?????? ???? ????? ???? ?? ????/???,"Replacement of an existing one (1) CT Any size / type
 ??????? ???? ?????? ???? ????? ???? ???? ?? ???? ??? ???",EA,SAR,Unit Rate,55.00,
502020004,Breakdown,??????? ?????? ???? ???  ,"Replacement of smart meter battery 
??????? ?????? ???? ???  ",EA,SAR,Unit Rate,60.00,
502020005,Breakdown,??????? ???? ??????? ?????? ?? ?????? ?????  ,"Replacement of smart meter communication module/ gateway
??????? ???? ??????? ?????? ?? ?????? ?????  ",EA,SAR,Unit Rate,71.00,
502020006,Breakdown,??????? ???? ???? ???????? ?????? ?????,"Replacement of smart meter Data Concentrator Unit (DCU)   
??????? ???? ???? ???????? ?????? ?????",EA,SAR,Unit Rate,159.00,
503000000,Description,????? ???? ( ????? ) ???????? ,"RELOCATION OF METERS 
Including disconnection, disassembling, reassembling of same meters enclosures assemblies (i.e. KWH analog or digital meter), breakers,CTs, terminal blocks and wires...etc), removal and reinstallation of cables  guard / protection pipes, cable service drop from O/H line and including laying the cables inside the pipes, supplying and installation of pipe clamps, fixing screws if required, with disconnection / re-connection of cables (power/communication/control), grounding wires,installation and connection of lugs and checking  and retighting of all connections, Supplying, Punching / Engraving and fixing consumer number and source identification plates, painting  source  and account number at the back of minipillar door  and installion and reconnection the new service meters. with cleaning and returning of removed materials to Company warehouse / reversing / scrap area as per SEC requirements considering documentation of all removed and returned materials as required including  removal / transferring of debris / surplus materials to specefied dumping area and cleaning the site fixing and connections of COMPANY cables to the meters and to the sources. with installation of consumer cables ( excluding new terminations, grounding works and Supplying of cable  guard / protection pipes      
????? ???? ( ????? ) ????????   
  ???? ??? ??? ?????? ???? ??? ????? ?????? ?? ???? ??????? ??? ( ???? ???? ?????? (?????? ) ??????? ????? ?????? ???????? ....???)? ??? ?????? ?????  ?????? ????? ???????? ?????????? ????????? ??????? ??? ??????? ?? ?????? ???????? ?? ????? ????????  ??????  ?? ????? ????? ????? ???????? ?? ????? ?????? ?????? ????? ??????? ??? ?????? ???? ?????? ????? ???????? (??????/?????????/??????) ?????? ??????? ???? ?????? ???????  ??????? ?? ?? ???? ?????? ???????? ?????????? ?????????? ?? ????? ??? ???????? ????? ??????? ??? ????? ?????? ?? ????? ?????? ??????? ???????? ?????????? ?? ???? ?????? / ??????? ???? ???????  ?????? ?????? ?? ????? ???? ?????? ??????? ????????? ???? ????? ????? ?????? ???????? ?? ????? ?????? ??? ??? ?????? ??? ???? ????? ??????? ????????? ??????? ??????? ??????  ?????? ????? ????????  ",,,,,
503010000,Description,???? ???? ( ????? ) ?????? ????????,"RELOCATION OF METERS BOXES
????? ???? ( ????? ) ?????? ????????",,,,,
503010001,Breakdown,???? ????(?????) ?????/???? (????? ?? ??????? ?????) ?? ???????,"Relocation of  box / panel  with one or two-meters ( whole current ) assembly with its accessories, any size / type, ( including relocation of House Service Box or Bus Bar Chamber if required
????? ???? ( ????? ) ?????/???? (????? ?? ??????? ?????) ????? ?? ???????? ?? ???? ??? ??? (?????? ????  ????? ???? ?????  ?????? ?? ?????? ?? ?????? ??? ??????)",ASM,SAR,Unit Rate,244.00,
503010002,Breakdown,???? ???? (?????) ????? ????? ???? ????/???? ???? ????? ?? ???????,"Relocation of CT meter / remote type CT meter assembly with its accessories, any size / type,( including Relocation of  House Service Box, CT box , fuse box and Bus Bar Chamber if required )
????? ???? ( ????? ) ????? ????? ???? ????  / ???? ????? ???? ????? ???? ?? ???????? ?? ???? ??? ??? (?????? ????  ????? ???? ?????  ?????? ?? ?????? ?? ?????? ??? ??????)",ASM,SAR,Unit Rate,258.00,
503010003,Breakdown,???????? (?????) ?????/???? ?????/???? ?????? ?? ???????,"Relocation of  box / panel with three or four-meters  ( whole current )  assembly with its accessories, any size  / type, ( including Relocation of House Service Box or Bus Bar Chamber if required  
 ????? ???? ( ????? ) ?????/???? ( ????? ?? ???? ?????? ?????) ????? ?? ???????? ?? ???? ??? ??? (?????? ???? ????? ???? ?????  ?????? ?? ?????? ?? ?????? ??? ??????)",ASM,SAR,Unit Rate,360.00,
503010004,Breakdown,???????? (?????) ????? ???? ?? ????????,"Relocation of  LV service cabinet assembly with its accessories, any size  / type, ( including Relocation of House Service Box or Bus Bar Chamber if required )
????? ???? ( ????? ) ????? ???? ?? ???????? ? ?? ???? ??? ??? (?????? ???? ????? ???? ????? ?????? ?? ?????? ?? ?????? ??? ??????)",ASM,SAR,Unit Rate,421.00,
503020000,Description,???? ???? ( ????? ) ?????? ?????? ????????,"RELOCATION OF METERS BOXES ACCESSORIES
????? ???? ( ????? ) ?????? ?????? ????????",,,,,
503020001,Breakdown,????? ????? ???? ?.?????/????? ?????,"Relocation of LV fuse box/ Junction box on pole or wall
 ????? ????? ?????? ??? ????? ?? ????? ????? ??? ?????? ?? ?????? ",EA,SAR,Unit Rate,210.00,
503020002,Breakdown,???? ???? ???? ?????? ???? ?? ??? ?????? ????? ?????????,"Relocation of three CT coils for bulk customers in the same equipment
????? ???? ???? ?????? ???? ?? ??? ?????? ????? ?????????",ST,SAR,Unit Rate,114.00,
504000000,Description,????? ????????," REMOVAL OF METERS     
 Including disconnection and removal of meter boxes with all accessories, wires , cables and pipes cutting, sealing and buring the cables with required depth as per SEC requirements. Including excavation, backfilling, disconnection, disassembling of meters enclosures assemblies (i.e. KWH analog or digital meter), breakers,CTs, terminal blocks and wires...etc), with cleaning and  returning of removed materials to Company warehouse / reversing / scrap area as per SEC requirements considering documentation of all removed and returned materials as required including  removal / transferring of debris / surplus materials to specefied dumping area and cleaning the site as per SEC requirements
  ????? ???????? 
???? ????? ?????? ????? ?????? ????? ??????? ????????? ????????? ?????????  ???? ?????? ???? ???????? ?????? ??????? ??? ??????? ?????? ????? ????? ????? ?????? ?? ????? ???? ?????? ????? ?????? ??? ( ???? ???? ?????? (?????? ) ??????? ????? ?????? ???????? ....???) ?? ????? ?????? ??????? ???????? ?????????? ?? ???? ?????? / ??????? ???? ???????  ?????? ?????? ?? ????? ???? ?????? ??????? ????????? ???? ????? ????? ?????? ???????? ?? ????? ?????? ??? ??? ??????",,,,,
504010000,Description, ????? ?????? ????????,"REMOVAL OF METERS BOXES
 ????? ?????? ????????",,,,,
504010001,Breakdown,????? ?????/???? ?????/??????? ????? ?? ????? ????? ???? ???? ?? ???????," Removal of box / panel with  One or two-meters ( whole current ) assembly, or CT meter assembly, with its accessories Any size / type, ( including removal of House Service Box or Bus Bar Chamber if required)  
????? ?????/???? (????? ?? ??????? ?????) ?? ??????? ?? ????? (????? ???? ????) ?? ???????? ?? ???? ??? ??? (?????? ???? ????? ?????  ?????? ?? ?????? (???????? ??? ??????",EA,SAR,Unit Rate,133.00,
504010002,Breakdown,????? ?????/???? ???? ?? ?????? ????? ?? ???????,"Removal of box / panel with more than two-meters ( whole current ) assembly with its accessories, Any size / type ,( including Removal of House Service Box or Bus Bar Chamber if required )
????? ?????/???? (???? ?? ?????? ?????? ) ?? ????????? ?? ???? ??? ??? (?????? ???? ????? ?????  ?????? ?? ?????? ?? ?????? ??? ??????)",EA,SAR,Unit Rate,186.00,
504010003,Breakdown,????? ????? ???? ?? ??????? ?? ???,"Removal of LV service cabinet , with connections, any type.     
 ????? ????? ???? ?? ??????? ?? ??? ",EA,SAR,Unit Rate,244.00,
504010004,Breakdown,????? ????? ???? ?.?????/????? ?????,"Removal of LV fuse box/ Junction box on pole or wall
 ????? ????? ?????? ??? ????? ?? ????? ????? ??? ?????? ?? ?????? ",EA,SAR,Unit Rate,118.00,
504020000,Description, ????? ?????? ?????? ????????,"REMOVAL OF METERS BOXES ACCESSORIES
 ????? ?????? ?????? ????????",,,,,
504020001,Breakdown,????? ???? ???? ???? (????)/???? ???? ?? ????/???,"Removal of an existing KWH meter or Circuit Breaker (CB), any size / type    
 ????? ???? ???? ???? (???? ????) ?? ???? ???? ?? ????? ???? ?? ???? ? ?? ??? ",EA,SAR,Unit Rate,66.00,
504020002,Breakdown,????? ????? ????? ???????? ,"Removal of Meter mounting metalic frame, ( including removal of concrete foundation )
   ????? ????? ????? ????????  ????? ????? ??????? ????????",EA,SAR,Unit Rate,72.00,
504020003,Breakdown, ????? ???? ???? ???????? ??????? ????? ???," Removal of Data Concentrator Unit (DCU) for smart meter including removal of related wiring  
 ????? ???? ???? ???????? ??????? ????? ??? ????? ????? ?????????",EA,SAR,Unit Rate,79.00,
505000000,Description,????? ????? ???????? ,"POWER SUPPLY WORKS FOR METERS 
????? ????? ???????? ",,,,,
505010000,Description,????? ???? ?????? ???????,"OH SERVICE CABLE WORKS
????? ???? ?????? ???????",,,,,
505010001,Breakdown,????? ??? ???? ???? ????? ?.?????,"Stringing and connection of LV OH service cable from the source, through the service pipe up to the  terminal blocks of the meter box including connection works
????? ??? ???? ???? ????? ??? ????? ?? ???? ??????? ??????? ???? ?????? ?????? ???? ???? ??????? ?? ????? ?????? ?????? ????? ???????  ",M,SAR,Unit Rate,15.00,
505010002,Breakdown,??????? ???? ???? ????? ?.?????,"Replacement of LV OH service cable from the source, through the service pipe up to the  terminal blocks of the meter box including connection / disconnection works
  ??????? ???? ???? ????? ??? ????? ?? ???? ??????? ??????? ???? ?????? ?????? ???? ???? ??????? ?? ????? ?????? ????? ????? ????? ???????? ","
M",SAR,Unit Rate,16.00,
505010003,Breakdown, ????? ?? ???? ???? ????? ???? ?.????? ?? ????/ ???,"Re-sagging of an existing LV OH service cable, any size / type including disconnection/ connections works
  ????? ?? ???? ???? ????? ??? ????? ???? ?? ???? / ???  ????? ????? ????? ???????? ", EA,SAR,Unit Rate,155.00,
505010004,Breakdown, ??? ?? ????? ???? ???? ?.????? ?? ???? ????? ????  ???? ??????? / ????? ????? ?? ???? ??????? ,"Disconnection or reconnection of an existing LV service cable from OH network , any size / type for mintenance or technical disconnection of customer meter 
 ??? ?? ?????  ???? ???? ??? ????? ?? ???? ????? ???? ? ?? ???? / ??? ???? ??????? ?? ????? ????? ?? ???? ??????? ",EA,SAR,Unit Rate,132.00,
505010005,Breakdown,????? ???? ???? ????? ?? ????/ ???," Removal of an existing LV OH service cable with all accessories, any size / type including   disconnection of cable terminals 
 ????? ???? ???? ????? ???? ??? ????? ????? ???????? ?? ???? / ??? ????? ?? ????? ???????",M,SAR,Unit Rate,10.00,
505020000,Description,????? ?????? ????? ?????? ?????? ????????,"PROTECTION PIPES FOR METERS BOXES CABLES
????? ?????? ????? ?????? ?????? ????????",,,,,
505020001,Breakdown,????? ?????? ???? ???? ????? ?.????? ?????? /???? ??? ????,"Supplying of LV OH service cable pipe ( steel / flixable ) on wall 
????? ?????? ???? ???? ????? ??? ????? (???????? / ??????) ??? ??????", M,SAR,Unit Rate,32.00,
505020002,Breakdown,????? ?????? ?? ?? ?? ??? ????? 3 ???? ?????? ???? ??? ??????? ??????,"Supplying of cable  guard / protection ( PVC ) pipe up to and including 3 inch diameter size with a minimum thikness of 3.6mm on wall if required
 ????? ?????? ?????????  ( ?? ?? ?? ) ??? ????? 3 ???? ??????? ?? ??? ?? 3.6?? ?????? ???? ??? ???? ??? ?????? ", M,SAR,Unit Rate,28.00,
506000000,Description,?????? ???????? ????????,"MISCELLANEOUS OF METERS WORKS  
?????? ????? ???????? ",,,,,
506000001,Breakdown,????? ?? ????? ?????? ????? ??????????," Installation and removal of ocassions circuit breaker, including connection / disconnection works
 ????? ?? ????? ?????? ????? ?????????? ?????? ????? ??????? ? ?????     ",EA,SAR,Unit Rate,133.00,
506000002,Breakdown,????? ?????? ????? ?????? ????? ????? ?????? ???? ????/??? ????,"Installation of three (3) Maximum Demand Indicator (MDI) Assembly inside substation inset  / room,  including supplying and installation of PVC pipe, connecting cable between CT and MDI terminals and all associated works and installation of CT assembly as per SEC specifications
????? ?????? ????? ?????? ????? ????? ?????? ?? ???? ???????? ????? ???? / ??? ??????? ?????? ????? ? ????? ?????? ????????? ?????? ???? ?????? ??? ?????? ?????? ??? ??????? ?????? ?????? ?????? ???? ????? ??? ??????? ??????",ST,SAR,Unit Rate,216.00,
506000003,Breakdown,????? ?????? ???? ????? ?????? ?????????/???? ???? ???? ??????? ????????? ???????,"Supplying and installation of Customer Number Plate or source of supply identification plate for existing meters
????? ?????? ???? ????? ?????? ????????? ?? ???? ???? ???? ??????? ????????? ???????",EA,SAR,Unit Rate,42.00,
506000004,Breakdown,????? ???? ?????/??? ?????? ?????????/???? ???? ???? ??????? ????????? ???????,"Installation of Customer Number Plate / source of supply identification plate / danger sign plate for existing meters.    
????? ???? ????? / ??? ?????? ????????? ?? ???? ???? ???? ??????? ????????? ???????",EA,SAR,Unit Rate,28.00,
506000005,Breakdown,?????/?????/??????? ????? ??? ????? ???? ?????? ???? ?? ???? ????? ??????,"Installation / removal / replacement of LV jumper between service box and meter box / inside meter box  , any size / type , including connections of terminals / lugs 
????? ?? ????? ?? ??????? ???? ???? (?????) ??? ????? ???? ?????? ???? ?? ???? ????? ?????? ?? ???? / ??? ????? ????? ?????? ???????? / ???????",EA,SAR,Unit Rate,73.00,
506000006,Breakdown,???/????? ???????? ??????? ???? ?????? ???????? ( ??? ??? ??? )," Disconnection or reconnection of customer power supply from CB (by key)  any size / type ( non-technical disconnection)
 ??? ?? ????? ????? ?????? ?? ???? ??????? ???? ?????? ???????? ?? ???? / ??? ( ??? ??? ??? )",EA,SAR,Unit Rate,20.00,
506000007,Breakdown,???/????? ???????? ???? ??????? ?????? ?????? / ???? ?????????? (??? ???),"Disconnection or reconnection of customer power supply by removal of CB /  fuses or wires, any size / type ( technical disconnection )
 ??? ?? ????? ????? ?????? ?? ???? ??????? ?????? ?????? / ?????? ?????????? ?? ???? / ??? ( ??? ??? )",EA,SAR,Unit Rate,97.00,
506000008,Breakdown, ?????/???????/????? ????? ??????? ??/?? ????? ??????? ????? ??? ,"Installation / replacement / removal of SIM card from the communication module / gateway for smart meter
 ????? / ??????? / ????? ????? ??????? ??/ ?? ????? ??????? ????? ??? ",EA,SAR,Unit Rate,60.00,
506000009,Breakdown,????? ?????? ???? ??????? ????? ?? ?????? ??????/ ????? ??????? ???????,"Cable tracing (Identifying) and updating the source of supply for existing customer meters / distribution panels including providing required coordinates
????? ?????? ???? ??????? ????? ?? ?????? ?????? ????? ?? ??? ?????? ????? ?? ???? ???? ?? ????? ???? ????? ????? ??????? ??????? ?????? ??????? ???????? ? ???? ??? ??? ?????????? ??????? ",EA,SAR,Unit Rate,90.00,
